QFLS_eV,simulation_results-shallow-plateau_alphas-mu-1,simulation_results-shallow_photodoping_alphas-mu-1,simulation_results-no-photodopgin_alphas-mu-1,simulation_results-trap-high-Nt_alphas-mu-1,simulation_results-trap-low-Nt_alphas-mu-1
1.23981892562629,0.0341906602088195,0.366656478616956,0.321058297818321,0.0344156265872328,0.0011029388241977
1.2421306189979,0.0351131610701761,0.366748470259236,0.319102335656402,0.0351559670323356,0.00106929730141524
1.2444423123695,0.0360286296097453,0.366457215026209,0.317191328163709,0.0359844016717528,0.00111477093178026
1.24675400574111,0.0369485475790847,0.366607956884334,0.31496046163772,0.0367296224192707,0.00122497241177042
1.24906569911272,0.0378081933654312,0.366389250056338,0.312749571674326,0.0374869804288502,0.00133517389176022
1.25137739248433,0.0386441161381892,0.365819844235614,0.310070104514265,0.0382479478274185,0.00141059647797227
1.25368908585593,0.0393604941481489,0.365299794166761,0.307074224845476,0.03890644241189,0.00149851636844307
1.25600077922754,0.0403060435539581,0.366125493462143,0.304064439405628,0.0394772111216404,0.00159863391445452
1.25831247259915,0.0411719779487985,0.367049120253848,0.301190144129517,0.0401145465157635,0.00168882093642154
1.26062416597075,0.0417461835696222,0.366996322620925,0.298166633090307,0.0408070375566303,0.00177858504465075
1.26293585934236,0.0422190755067207,0.366559604652444,0.295485319385654,0.0416171478030383,0.00193160801749551
1.26524755271397,0.0426919674438208,0.366243255119641,0.292711779343251,0.0424272580494459,0.00209409926077607
1.26755924608558,0.0430632894868271,0.366081381987528,0.28987958134446,0.043081941957339,0.00222672231633039
1.26987093945718,0.0433731421011954,0.366220932225275,0.287147652975699,0.0436935043451029,0.00229411475311625
1.27218263282879,0.0437238789022469,0.366999547685904,0.284075375558565,0.0443229892487099,0.00238254044628769
1.2744943262004,0.0442022644032637,0.36680588812949,0.280768888631856,0.044956584103777,0.00259126412368157
1.27680601957201,0.0446958090127859,0.366224732894724,0.2774242195991,0.0455499400630427,0.00279803846568472
1.27911771294361,0.0452079688430066,0.366533820616261,0.273991479425801,0.0460634116068372,0.00305158597755907
1.28142940631522,0.0457633611082935,0.366329871260196,0.270589853917215,0.0465835032408094,0.00324793626124369
