QFLS_eV,alpha_1e+04_to_5e+04,alpha_5e+04_to_1e+05,alpha_1e+05_to_5e+05,alpha_5e+05_to_1e+06
1.4316894754697,-0.116410873509003,-0.364784028988949,-2.47955527325453,-1.41903962733065
1.43400116884131,-0.117851177596622,-0.358285026673465,-2.52827270269814,-1.44083499979755
1.43631286221292,-0.118523382509101,-0.352560725403338,-2.57811521194219,-1.46634046963045
1.43862455558452,-0.115308162946952,-0.352458477469606,-2.62955054842344,-1.49397573082595
1.44093624895613,-0.117616231227587,-0.346269394938468,-2.68058752490489,-1.5227722108238
1.44324794232774,-0.117400122608584,-0.3454438802164,-2.73223326981463,-1.55223071410908
1.44555963569935,-0.114417754604959,-0.382706358698576,-2.77239580261501,-1.58207034835793
1.44787132907095,-0.112928850073405,-0.768001570872156,-2.66215598097141,-1.61196116226678
1.45018302244256,-0.112187004802918,-1.86953242648987,-2.2449765495578,-1.64169512788485
1.45249471581417,-0.108696970841281,-2.75420476964652,-1.92318158370192,-1.67105461350503
1.45480640918578,-0.107745144573999,-3.3365587176806,-1.73361025415747,-1.69989551519744
1.45711810255738,-0.109388759248668,-3.75473563649458,-1.61588356445344,-1.72795051879875
1.45942979592899,-0.113367542133056,-4.05512396346934,-1.54529496331157,-1.75511295611371
1.4617414893006,-0.182705443341231,-4.14198980358825,-1.50388722995754,-1.78126459080198
1.46405318267221,-0.606733573591741,-3.37552768039448,-1.48158520438681,-1.80645537701221
1.46636487604381,-1.0634185434527,-2.49674489092383,-1.47509254892791,-1.83043818259818
1.46867656941542,-1.36544612267365,-1.9552759637778,-1.48006763206187,-1.85258881954461
1.47098826278703,-1.56768749028175,-1.62693369486448,-1.49195645517913,-1.87415723491192
1.47329995615864,-1.58765720378365,-1.40600542645877,-1.51144468873125,-1.89409564953025
1.47561164953024,-1.11991883482976,-1.26234946522139,-1.53564245133331,-1.91279321074913
1.47792334290185,-0.797191612745795,-1.16660473193229,-1.56400649288603,-1.93147601956213
1.48023503627346,-0.621830795127885,-1.10918032135096,-1.59731338550905,-1.94833205960529
1.48254672964507,-0.520800788530382,-1.08526925105063,-1.63470710183615,-1.96585192542087
1.48485842301667,-0.461138397838002,-1.09059087775417,-1.67924657442999,-1.98480201859619
1.48717011638828,-0.434796828276074,-1.13448753345248,-1.73502491860645,-2.0137097515497
1.48948180975989,NaN,NaN,NaN,NaN
